stop_id,stop_code,stop_name,tts_stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
1360,31106,Le Créant,LE CRéANT,43.727909,4.029315,,,1
1361,31201,Les Mazets,LES MAZETS,43.699284,4.019519,,,1
1362,31202,Les Pérouses,LES PEROUSES,43.698486,4.02408,,,1
1363,31203,Les Mourguettes,LES MOURGUETTES,43.697475,4.025302,,,1
1364,31204,Poste,POSTE,43.696873,4.030501,,,1
1365,31205,Le Mas,LE MAS,43.721451,4.035892,,,1
1366,31206,Le Créant,LE CRéANT,43.727959,4.029639,,,1
1367,32101,Arnel,ARNEL,43.537819,3.869206,,,1
1377,32111,Mélias,méliasse,43.537071,3.857275,,,1
1382,32202,Maison d'Arrêt,MAISON D'ARRET,43.546131,3.828548,,,1
1383,32203,Mélias,MéLIASSE,43.536861,3.857455,,,1
1384,32204,Collège des Salins,collège des salins,43.533215,3.85548,,,1
1385,32205,Vignes Vierges,VIGNES VIERGES,43.531994,3.852741,,,1
1388,32208,Tadornes,TADORNES,43.526264,3.861361,,,1
1389,32209,Oliviers de Bohême,oliviers - de bohème,43.527039,3.862543,,,1
1390,32210,Myosotis,MYOSOTIS,43.52813,3.864709,,,1
1391,32211,Chapitre,CHa PITRE,43.53323,3.864598,,,1
1392,32212,Arnel,ARNEL,43.537853,3.869368,,,1
1393,32213,Font Majour,FONT MAJOUR,43.535057,3.859433,,,1
1394,32214,Mairie Villeneuve-lès-Maguelone,mairie - de villeneuve les maguelone,43.533272,3.861523,,,1
1396,33100,Lou Paillas,LOU PAILLASse,43.545536,3.774899,,,1
1397,33101,Sigaliès,SIGALIES,43.57095,3.812716,,,1
1399,33103,Les Cousses,LES COUSSES,43.557983,3.789093,,,1
1400,33104,Albinoni,ALBINONI,43.557926,3.786682,,,1
1401,33105,Rouget de Lisle,"ROUGET, DE LILE",43.556995,3.784334,,,1
1402,33106,La Gardiole,la  GARDIOLE,43.557415,3.782639,,,1
1403,33107,Jeu de Ballon,"JEU, DE BALLON",43.551453,3.776087,,,1
1404,33108,Les Cigales,les cigales,43.549122,3.77761,,,1
1405,33109,Le Hameau,LE HAMEAU,43.546913,3.774094,,,1
1406,33110,Paix,PAIX,43.555439,3.779215,,,1
1407,33111,Mairie de Saussan,MAIRIE de saussand,43.571045,3.773687,,,1
1408,33112,Barils,BARILS,43.57172,3.773506,,,1
1409,33113,Aires,AIRES,43.572491,3.772944,,,1
1411,33202,Les Cigales,les cigales,43.549202,3.776982,,,1
1412,33203,Jeu de Ballon,"JEU, DE BALLON",43.551231,3.777873,,,1
1413,33204,La Gardiole,la GARDIOLE,43.557095,3.782359,,,1
1414,33205,Rouget de Lisle,"ROUGET, DE LILE",43.556786,3.784589,,,1
1415,33206,Albinoni,ALBINONI,43.557861,3.787632,,,1
1418,33209,Sigaliès,SIGALIES,43.571247,3.813292,,,1
1419,33210,Paix,PAIX,43.555176,3.778578,,,1
1420,33211,Mairie de Saussan,MAIRIE de saussand,43.570549,3.773798,,,1
1421,33212,Barils,BARILS,43.571739,3.773469,,,1
1422,33213,Aires,AIRES,43.572418,3.773029,,,1
1425,35103,Centre,CENTRE,43.675289,3.983187,,,1
1426,35104,Aqueduc de Castries,AQUEuDUC de castries,43.679207,3.986224,,,1
1428,35106,Collège Les Pins,"COLLèGE, les PINS",43.684166,3.99079,,,1
1429,35107,Tilleuls,tilleuls,43.697247,4.032668,,,1
1430,35108,Mairie de Restinclières,"MAIRIE, de restinclières",43.723801,4.038566,,,1
1431,35109,Mairie de Beaulieu,mairie - de beaulieu,43.728958,4.020965,,,1
1432,35110,Charles de Gaulle,charles DE GAULLE,43.628376,3.897701,,,1
1433,35112,Collège Frédéric Bazille,"COLlège, frédérique, basille",43.634373,3.906529,,,1
1434,35115,Rose de France,ROSE DE FRANCE,43.632278,3.901384,,,1
1435,35116,Palais des Sports,"PALAIS, des SPORTS",43.644985,3.916737,,,1
1437,35202,Aqueduc de Castries,AQUEuDUC de castries,43.679203,3.986075,,,1
1440,35207,Mairie de Restinclières,"MAIRIE, de restinclières",43.723793,4.038417,,,1
1441,35208,Tilleuls,tilleuls,43.697018,4.032339,,,1
1442,35209,Collège Les Pins,"COLLèGE, les PINS",43.684166,3.99079,,,1
1443,35210,Charles de Gaulle,charles DE GAULLE,43.628376,3.897701,,,1
1444,35212,Collège Frédéric Bazille,"COLlège, frédérique, basille",43.634357,3.906355,,,1
1445,35215,Rose de France,ROSE DE FRANCE,43.632282,3.901248,,,1
1446,35216,Palais des Sports,"PALAIS, des SPORTS",43.644936,3.91629,,,1
1447,36111,La Vialette,LA VIALETTE,43.568863,3.774188,,,1
1451,36116,Violettes,VIOLETTES,43.587215,3.766129,,,1
1452,36117,Le Temple,LE TEMPLE,43.585392,3.762807,,,1
1453,36118,Médiathèque La Gare,"MéDIATHèQUE, la gare",43.585598,3.760697,,,1
1454,36119,René Drap,rené drap,43.584442,3.757206,,,1
1455,36120,Gaston Defferre,GASTON DE fère,43.583973,3.753101,,,1
1456,36121,Jean Moulin,"j'en, MOULIN",43.582439,3.752197,,,1
1457,36122,Marcellin Albert,marceullin albert,43.580994,3.751209,,,1
1458,36123,La Bornière,LA BORNIERE,43.579449,3.754027,,,1
1459,36124,Beaulieu,BEAULIEU,43.560436,3.727771,,,1
1460,36125,Eliette Bonnel,éliette bonnel,43.55508,3.722079,,,1
1461,36126,Les Grenaches,LES GREuNACHES,43.552937,3.718838,,,1
1463,36129,Taillade,taillade,43.55851,3.711816,,,1
1464,36130,Docteur Ombras,docteur ombrasse,43.554901,3.712669,,,1
1465,36131,Barrys,bari,43.552601,3.709771,,,1
1466,36132,Mairie de Cournonsec,MAIRIE de cournonsec,43.549728,3.706897,,,1
1467,36133,Tambourin,TAMBOURIN,43.548492,3.704939,,,1
1468,36134,La Vierge,LA VIERGE,43.546093,3.702904,,,1
1469,36135,Hauts des Clavoux,HAUTS DEs CLAVOUX,43.544697,3.70103,,,1
1470,36138,La Regnague,LA REGNAGUE,43.608807,3.795891,,,1
1471,36139,Stade de l'Occitanie,stade de l'occitanie,43.607197,3.784703,,,1
1472,36201,Les Clavoux,LES CLAVOUX,43.543968,3.702298,,,1
1473,36202,Hauts des Clavoux,HAUTS DEs CLAVOUX,43.544739,3.701204,,,1
1474,36203,La Vierge,LA VIERGE,43.546143,3.703079,,,1
1475,36204,Tambourin,TAMBOURIN,43.54858,3.705003,,,1
1476,36205,Mairie de Cournonsec,MAIRIE de cournonsec,43.549576,3.707363,,,1
1477,36206,Barrys,bari,43.552979,3.710015,,,1
1479,36209,Taillade,taillade,43.55851,3.711816,,,1
1480,36210,Docteur Ombras,docteur ombrasse,43.554901,3.712669,,,1
1481,36211,Les Grenaches,LES GREuNACHES,43.55291,3.718912,,,1
1482,36212,Eliette Bonnel,éliette bonnel,43.55582,3.722468,,,1
1483,36213,Beaulieu,BEAULIEU,43.560177,3.726924,,,1
1484,36214,La Bornière,LA BORNIERE,43.579605,3.753796,,,1
1485,36215,Marcellin Albert,marceullin albert,43.581188,3.750893,,,1
1486,36216,Jean Moulin,"j'en, MOULIN",43.58218,3.752141,,,1
1487,36217,Gaston Defferre,GASTON DE fère,43.583847,3.752999,,,1
1488,36218,René Drap,rené drap,43.584457,3.757379,,,1
1489,36219,Square Tribes,SQUARE tribe,43.583801,3.75991,,,1
1490,36220,Le Temple,LE TEMPLE,43.585251,3.762618,,,1
1491,36221,Violettes,VIOLETTES,43.587013,3.76579,,,1
1495,36226,La Vialette,LA VIALETTE,43.568657,3.77422,,,1
1496,36237,Stade de l'Occitanie,stade de l'occitanie,43.607494,3.785379,,,1
1497,36238,La Regnague,LA REGNAGUE,43.608997,3.797207,,,1
1498,14110,Françoise,FRANçOISE,43.61993,3.891171,,,1
1499,14111,Saint-Maur,SAINT MAUR,43.621059,3.894085,,,1
1501,35117,Décurions,DéCURIONS,43.635944,3.90958,,,1
1506,35217,Décurions,DéCURIONS,43.635826,3.909304,,,1
1513,32116,Chapitre,chapitre,43.532867,3.864737,,,1
1514,32215,Pilou,PILOU,43.52985,3.86588,,,1
1517,35214,Castors,CASTORS,43.633183,3.904207,,,1
1518,36140,Chanterelles,CHANTeu RELLES,43.559822,3.708189,,,1
1519,36152,Stade de Saint-Drézéry,staade de saint drézéri,43.733452,3.980143,,,1
1520,36154,Château,château,43.656315,3.89298,,,1
1521,36240,Chanterelles,CHANTEu RELLES,43.559822,3.708189,,,1
1523,36253,Stade,s'tAAde,43.73344,3.980118,,,1
1524,36254,Château,château,43.655033,3.892128,,,1
1525,21218,Notre-Dame de Sablassou,"notre dame, de SABLA SOU",43.634357,3.922384,,,1
1526,35221,Aube Rouge,AUBEU ROUGE,43.639248,3.924203,,,1
1527,21123,La Fontaine,LA FONTAINE,43.657722,3.962843,,,1
1528,21226,La Fontaine,LA FONTAINE,43.657455,3.96286,,,1
1536,9141,Georges Méliès,j'orge Mélièsse,43.606686,3.922927,,,1
1537,9241,Georges Méliès,j'orge Mélièsse,43.60677,3.922794,,,1
1538,10159,Pierre Laroque,"PIERRE, LAROQUE",43.621494,3.904331,,,1
1539,10259,Pierre Laroque,"PIERRE, LAROQUE",43.621174,3.904273,,,1
1540,41161,Place de France,PLACE DE FRANCE,43.603718,3.915744,,,1
1541,41261,Place de France,PLACE DE FRANCE,43.603752,3.915733,,,1
1543,10125,Tourmalines,tourmalines,43.595203,3.891031,,,1
1545,10157,Yves du Manoir,Yves du Manoir,43.591434,3.84858,,,1
1546,10160,Saint-Cléophas,SAINT CLéo PHASse,43.595058,3.875256,,,1
1554,22238,La Croisée,LA CROISEE,43.660049,3.898257,,,1
1556,36151,Lilas,lilas,43.727959,3.964053,,,1
1559,36157,Les Mazes,les mase,43.727798,3.983576,,,1
1560,36158,Mas de Bizard,masse de bizarre,43.726376,3.980051,,,1
1561,36251,Lilas,lilas,43.728054,3.964689,,,1
1562,36255,Romarins,romarins,43.729477,3.969453,,,1
1563,36256,Route de Teyran,"Route, DE teyran",43.734127,3.979344,,,1
1564,36257,Les Mazes,les mase,43.727798,3.983576,,,1
1565,36258,Mas de Bizard,masse de bizarre,43.726376,3.980051,,,1
1566,36259,Camp du Soleil,camp du soleil,43.749596,3.961298,,,1
1568,25125,Le Martinet,LE MARTINET,43.634212,3.803818,,,1
1569,25226,Fontcaude,FONTCAUDE,43.632385,3.802014,,,1
1586,17,Gare Saint-Roch,GARE SAINT ROCH,43.605,3.879149,,,1
1592,30103,Monteroni d'Arbia,MONTéRONI d'ARBIA,43.660072,3.936299,,,1
1593,30104,Sienne,SIENNE,43.66217,3.940803,,,1
1594,30105,Maumarin,MAUMARIN,43.661552,3.943721,,,1
1595,30201,Maumarin,MAUMARIN,43.661427,3.943767,,,1
1596,30203,Monteroni d'Arbia,MONTéRONI d'ARBIA,43.660042,3.936335,,,1
1597,30204,Sienne,SIENNE,43.662224,3.940941,,,1
1600,22218,Substantion,substantion,43.640018,3.893984,,,1
1601,22103,Substantion,substantion,43.639946,3.89413,,,1
1605,36115,Cimetière de Pignan,cimetière de pignan,43.586121,3.76693,,,1
1608,36222,Cimetière de Pignan,cimetière de pignan,43.585751,3.766921,,,1
1612,38102,La Capoulière,LA capoulière,43.586884,3.809838,,,1
1613,38103,La Croix,LA CROIX,43.585247,3.80773,,,1
1616,38106,Ancienne Gare,ancienne gare,43.589333,3.800848,,,1
1617,38107,Mas de Lépôt,MAS DE LéPOT,43.586288,3.797963,,,1
1618,38108,Saint-Martin de Vignogoul,saint martin de VIGNOGOUL,43.585606,3.790006,,,1
1620,38201,Le Terral,LE TERRAL,43.592793,3.822556,,,1
1621,38202,La Capoulière,LA capoulière,43.586994,3.810088,,,1
1622,38203,La Croix,LA CROIX,43.585213,3.807791,,,1
1625,38206,Ancienne Gare,ancienne gare,43.589344,3.801269,,,1
1626,38207,Mas de Lépôt,MAS DE LéPOT,43.586605,3.798379,,,1
1627,38208,Saint-Martin de Vignogoul,saint martin de VIGNOGOUL,43.585697,3.790429,,,1
1638,4106,Georges Danton,j'or je DANTON,43.599709,3.843331,,,1
1639,4235,Georges Danton,j'or je DANTON,43.599453,3.842818,,,1
1648,18115,Cyprès,sipré,43.558441,3.87636,,,1
1649,18118,Montpellieret,MONTPELLIéRET,43.560383,3.877475,,,1
1650,18226,Montpellieret,MONTPELLIéRET,43.560368,3.877425,,,1
1652,41151,Mondial 98,MONDIAL 98,43.602757,3.904077,,,1
1653,41205,Mondial 98,MONDIAL 98,43.602783,3.904065,,,1
1656,9142,Apollo,APOLLO,43.621956,3.909182,,,1
1659,9145,Apollo,APOLLO,43.621876,3.908462,,,1
1661,22227,Médiathèque Albert Camus,"MéDIATHèQUE, albert camu",43.655563,3.881431,,,1
1679,17131,Lavandin,LAVANDIN,43.600052,3.853484,,,1
1680,17132,Winston Churchill,"Winston, CHURCHILL",43.598957,3.855891,,,1
1681,17133,Vivaldi,vivaldi,43.596985,3.856049,,,1
1682,17134,Puccini,Poutchini,43.594936,3.854028,,,1
1683,17135,Irissou,IRISSOU,43.594009,3.852829,,,1
1684,17232,Winston Churchill,"Winston, CHURCHILL",43.59919,3.855922,,,1
1685,17233,Vivaldi,vivaldi,43.597103,3.856065,,,1
1686,17234,Puccini,Poutchini,43.594982,3.854153,,,1
1687,17235,Irissou,IRISSOU,43.594036,3.852928,,,1
1691,36141,Caylus,quai lusse,43.645306,3.898312,,,1
1692,36241,Caylus,quai lusse,43.644779,3.898162,,,1
1693,43101,Juvignac,JUVIGNAC,43.617462,3.810045,,,1
1694,43103,Mosson,MOSSON,43.616234,3.81959,,,1
1695,43105,Celleneuve,celleuneuve,43.615555,3.825895,,,1
1696,43107,Pilory,PILORY,43.619534,3.83205,,,1
1697,43109,Hôtel du Département,"Hôtel, du département",43.621944,3.835046,,,1
1698,43111,Pergola,PERGOLA,43.617466,3.839717,,,1
1699,43113,Tonnelles,TONNELLES,43.613487,3.839649,,,1
1700,43115,Jules Guesde,j'ule guède,43.611366,3.846707,,,1
1701,43117,Astruc,ASTRUC,43.610245,3.85493,,,1
1702,43119,Les Arceaux,LES ARCEAUX,43.609867,3.862442,,,1
1703,43121,Plan Cabanes,PLAN CABANE,43.60854,3.868085,,,1
1705,43125,Observatoire,OBSERVATOIRE,43.606365,3.876749,,,1
1706,43127,Gare Saint-Roch - République,"GARE SAINT ROCH, république",43.605244,3.8797,,,1
1707,43133,Saint-Martin - Le Jam,SAINT-MARTIN - le djame,43.592155,3.880348,,,1
1708,43135,Restanque,RESTANQUE,43.590343,3.885098,,,1
1710,43139,La Rauze,LA RAUZE,43.593506,3.895944,,,1
1711,43141,Georges Frêche - Hôtel de Ville,j'orge frèche - hôtel de ville,43.599434,3.895017,,,1
1712,43145,Pablo Picasso,PABLO - PICASSO,43.59774,3.903457,,,1
1714,43151,EcoPôle,écopole,43.578045,3.935128,,,1
1715,43153,Parc Expo,PARC EXPO,43.572865,3.945728,,,1
1716,43155,Pérols Centre,"PEROLS, Centre",43.565392,3.957312,,,1
1718,43161,Cougourlude,COUGOURLUDE,43.571342,3.914034,,,1
1719,43201,Pérols Étang de l'Or,"pérol, étang de l'or",43.557888,3.963675,,,1
1720,43203,Pérols Centre,"PEROLS, CENTRE",43.565426,3.957399,,,1
1721,43205,Parc Expo,PARC EXPO,43.572884,3.945741,,,1
1722,43207,EcoPôle,écopole,43.578072,3.935154,,,1
1724,43213,Pablo Picasso,PABLO - PICASSO,43.597797,3.903619,,,1
1725,43217,Georges Frêche - Hôtel de Ville,j'orge Fraich - hôtel de ville,43.599461,3.894993,,,1
1726,43219,La Rauze,LA RAUZE,43.59354,3.895933,,,1
1728,43223,Restanque,RESTANQUE,43.59037,3.885111,,,1
1729,43225,Saint-Martin - Le Jam,SAINT-MARTIN - le djame,43.592175,3.880373,,,1
1730,43231,Gare Saint-Roch - République,"GARE SAINT ROCH, république",43.605217,3.879674,,,1
1731,43233,Observatoire,OBSERVATOIRE,43.606392,3.876774,,,1
1733,43237,Plan Cabanes,PLAN CABANE,43.608566,3.86811,,,1
1734,43239,Les Arceaux,LES ARCEAUX,43.610004,3.861567,,,1
1735,43241,Astruc,ASTRUC,43.610271,3.85493,,,1
1736,43243,Jules Guesde,j'ule guède,43.611393,3.846733,,,1
1737,43245,Tonnelles,TONNELLES,43.613514,3.83965,,,1
1738,43247,Pergola,PERGOLA,43.61824,3.839143,,,1
1739,43249,Hôtel du Département,"Hôtel, du département",43.621975,3.835009,,,1
1740,43251,Pilory,PILORY,43.619553,3.832025,,,1
1741,43253,Celleneuve,celleuneuve,43.615555,3.825858,,,1
1742,43255,Mosson,MOSSON,43.616261,3.81969,,,1
1743,43259,Lattes Centre,late - CENTRE,43.570675,3.90515,,,1
1744,43261,Cougourlude,COUGOURLUDE,43.571316,3.914033,,,1
1751,41218,Du Guesclin,DU GUESCLAIN,43.607136,3.883227,,,1
1752,41138,Du Guesclin,DU GUESCLAIN,43.607128,3.883264,,,1
1757,7137,Jean Bart,j'en bart,43.625576,3.837665,,,1
1758,7136,Lycée Léonard de Vinci - Pierresvives,"lycée, léonard de vinci - pierrevive",43.625725,3.824353,,,1
1759,7236,Lycée Léonard de Vinci - Pierresvives,"lycée, léonard de vinci - pierrevive",43.626194,3.823623,,,1
1760,7237,Lycée Jean Monnet,"lycée, j'en monnet",43.623932,3.834528,,,1
1764,41163,Stade de la Mosson,"stade, de la mosson",43.621262,3.817394,,,1
1765,41263,Stade de la Mosson,"stade, de la mosson",43.621254,3.817357,,,1
1766,25233,La Bergerie,la - bèrjerie,43.616699,3.797231,,,1
1767,25133,La Bergerie,la - bergerie,43.616791,3.79711,,,1
1768,25228,Allée de l'Europe,allée de l'europe,43.613861,3.810434,,,1
1769,25128,Allée de l'Europe,allée de l'europe,43.613941,3.810325,,,1
1770,25229,Hôtel de Ville de Juvignac,HOTEL DE VILLE de juvignac,43.613796,3.806597,,,1
1771,25129,Hôtel de Ville de Juvignac,HOTEL DE VILLE de juvignac,43.613846,3.806834,,,1
1772,39201,Jean Joubert,j'en j'oubère,43.66716,3.915233,,,1
1773,39101,Jean Joubert,j'en j'oubère,43.667313,3.91577,,,1
1774,25230,Le Labournas,labournasse,43.614338,3.801031,,,1
1775,25130,Le Labournas,labournasse,43.614479,3.800725,,,1
1776,18125,Lattes Centre,late - centre,43.570782,3.905116,,,1
1777,25126,Mosson,mosson,43.616146,3.820009,,,1
1778,32221,Les Moures,les moures,43.524296,3.859332,,,1
1780,32220,Pèlerine,péleurine,43.526371,3.855088,,,1
1784,36153,Romarins,romarins,43.729504,3.969441,,,1
1785,25231,Terres du Sud,terres du sud,43.618603,3.791575,,,1
1788,25132,Les Thermes,LES THERMES,43.621914,3.80005,,,1
1791,5138,Hippolyte Rech,HIPOLITE Rèche,43.620293,3.865096,,,1
1792,5238,Hippolyte Rech,hipolitte rèche,43.619442,3.865073,,,1
1795,12231,Maréchal Leclerc,MARECHAL - LECLERC,43.594307,3.885094,,,1
1796,9146,Place de France,PLACE DE FRANCE,43.603672,3.915062,,,1
1800,9149,Place de l'Europe,Place DE L'EUROPE,43.608185,3.894204,,,1
1805,10163,Pierre d'Adhémar,pierre - d'adémar,43.622154,3.863884,,,1
1806,10263,Pierre d'Adhémar,pierre - d'adémar,43.622135,3.864081,,,1
1808,93213,Tonnelles,tonnelles,43.613651,3.839492,,,1
1809,93129,Saint-Denis,sains denis,43.605965,3.873323,,,1
1810,93223,Saint-Denis,saint denis,43.605804,3.873307,,,1
1811,93233,Rives du Lez,"rive, du lèze",43.603909,3.893964,,,1
1812,93119,Rives du Lez,"rive, du lèze",43.603962,3.893879,,,1
1813,93237,Port Marianne,port marianne,43.601585,3.899158,,,1
1814,93115,Port Marianne,port marianne,43.601391,3.899611,,,1
1815,93145,Pilory,pilori -,43.619553,3.832062,,,1
1816,93207,Pilory,pilori -,43.619495,3.832148,,,1
1817,93239,Pablo Picasso,pablo picasso,43.598022,3.903675,,,1
1818,93113,Pablo Picasso,pablo picasso,43.597576,3.90344,,,1
1819,93249,Pérols Centre,pérol - centre,43.563046,3.950174,,,1
1820,93103,Pérols Centre,pérol - centre,43.562752,3.950425,,,1
1821,93141,Pergola,PERGOLA,43.618202,3.839253,,,1
1822,93211,Pergola,PERGOLA,43.61813,3.839165,,,1
1823,93131,Plan Cabanes,plan cas bane,43.608459,3.868009,,,1
1824,93221,Plan Cabanes,plan cas bane,43.608574,3.868049,,,1
1825,93127,Observatoire,observatoire,43.606441,3.876491,,,1
1826,93225,Observatoire,observatoire,43.606331,3.876748,,,1
1827,93235,Moulares,moularèsse,43.600586,3.895494,,,1
1828,93117,Moulares,moularèsse,43.600639,3.895545,,,1
1829,93149,Mosson,mosson,43.616165,3.819427,,,1
1830,93203,Mosson,mosson,43.616184,3.81944,,,1
1831,93161,Lattes Centre,late - centre,43.570782,3.905116,,,1
1832,93151,Juvignac,juvignac,43.616924,3.808707,,,1
1833,93143,Hôtel du Département,hôtel du département,43.622074,3.834975,,,1
1834,93209,Hôtel du Département,hôtel du département,43.622044,3.835023,,,1
1835,93137,Jules Guesde,j'ule guède,43.611637,3.846529,,,1
1836,93215,Jules Guesde,j'ule guède,43.610771,3.846791,,,1
1837,93227,Gare Saint-Roch,gare saint roc,43.60508,3.880029,,,1
1838,93125,Gare Saint-Roch,gare saint roc,43.605114,3.880043,,,1
1839,93247,Parc Expo,parc expo,43.573082,3.945672,,,1
1840,93105,Parc Expo,parc expo,43.572681,3.945822,,,1
1841,93101,Pérols Etang de l'Or,"pérol, étang de l'or",43.557678,3.963953,,,1
1842,93245,EcoPôle,éco pôle,43.578262,3.935073,,,1
1843,93107,EcoPôle,éco paule,43.577866,3.935173,,,1
1844,93263,Cougourlude,cougour lude,43.571404,3.914233,,,1
1845,93163,Cougourlude,cougour lude,43.57148,3.914025,,,1
1846,93147,Celleneuve,celleuneuve,43.615601,3.825896,,,1
1847,93205,Celleneuve,celleuneuve,43.615807,3.825939,,,1
1848,93229,Place Carnot,plasse carnot,43.603645,3.884098,,,1
1849,93123,Place Carnot,plasse carnot,43.603733,3.884137,,,1
1850,93243,Boirargues,bou a rargues,43.582256,3.926429,,,1
1851,93109,Boirargues,bou a rargues,43.582561,3.926301,,,1
1852,93135,Astruc,astruc,43.610252,3.854868,,,1
1853,93217,Astruc,astruc,43.610161,3.854903,,,1
1854,93133,Les Arceaux,les arceaux,43.609982,3.861975,,,1
1855,93219,Les Arceaux,les arceaux,43.609867,3.862392,,,1
1856,93231,Voltaire,voltère,43.603436,3.889189,,,1
1857,93121,Voltaire,voltère,43.603489,3.889227,,,1
1858,93139,Tonnelles,tonnelles,43.613686,3.839481,,,1
1860,35113,Clinique du Parc,"clinique, du parc",43.635353,3.89096,,,1
1861,7164,Les Bouisses,LES BOUISSES,43.599327,3.835071,,,1
1862,6221,Estanove,Esstanov,43.601238,3.848963,,,1
1863,38109,Parc Font-Colombe,Parc - font colombe,43.596344,3.836935,,,1
1864,38209,Parc Font-Colombe,Parc - font colombe,43.596394,3.83727,,,1
1867,39102,Lucien Lambert,lucien lambère,43.657005,3.912352,,,1
1868,39202,Lucien Lambert,lucien lambère,43.656872,3.912311,,,1
1872,27118,Villemagne,villeu magne,43.688522,3.999614,,,1
1873,27218,Villemagne,villeu magne,43.688637,3.999431,,,1
1874,27119,Les Garrigues,les garrigue,43.70628,4.005547,,,1
1875,27219,Les Garrigues,les garrigue,43.705917,4.005785,,,1
1876,27120,Courtines,courtines,43.709419,4.005391,,,1
1877,27220,Courtines,courtines,43.709618,4.005471,,,1
1878,27121,Mairie de Sussargues,mairie de sussargues,43.712517,4.005036,,,1
1879,27221,Mairie de Sussargues,mairie de sussargues,43.712463,4.005046,,,1
1880,27122,Coopérative,coopérative,43.715157,4.003067,,,1
1881,27222,Coopérative,coopérative,43.714558,4.002244,,,1
1882,27123,Le Ginestet,le ginesté,43.721825,4.006771,,,1
1883,27223,Le Ginestet,le ginesté,43.721924,4.006761,,,1
1884,27215,Mairie de Beaulieu,MAIRIE -  de beaulieu,43.728912,4.021088,,,1
1885,27216,Le Puits,le puy,43.725986,4.022377,,,1
1886,40101,Cabrides,cabrides,43.609058,3.788648,,,1
1889,40104,Bel Horizon,BEL HORIZON,43.612606,3.776143,,,1
1891,40106,Dame d'Orcas,DAME D'orca,43.616875,3.778861,,,1
1892,40107,Justin Bec,justin bec,43.626068,3.76829,,,1
1893,40108,Mijoulan,mijoulan,43.629284,3.769138,,,1
1894,40207,Justin Bec,justin bec,43.625374,3.769163,,,1
1895,40206,Dame d'Orcas,DAME D'orca,43.614525,3.780497,,,1
1897,40201,Cabrides,cabrides,43.609058,3.788648,,,1
1898,27124,Lahntal,lantal,43.71653,4.004818,,,1
1899,27224,Lahntal,lantal,43.716267,4.004439,,,1
1900,30205,Via Domitia,via domitia,43.646503,3.930397,,,1
1908,20134,Sauvagine,sauvagine,43.66235,3.93661,,,1
1909,30207,Sauvagine,sauvagine,43.66235,3.93661,,,1
1910,30108,Méditerranée,méditerranée,43.645134,3.934853,,,1
1911,30208,Méditerranée,méditerranée,43.645267,3.934819,,,1
1914,24126,Pierre Doumergue,"paul, doumergue",43.649452,3.79433,,,1
1915,24226,Pierre Doumergue,"paul, doumergue",43.649662,3.793531,,,1
1916,42180,Les Alicantes,lè zaalicante,43.613003,3.786137,,,1
1917,42280,Les Alicantes,lè zaalicante,43.613449,3.785728,,,1
1918,42181,Chemin des Pins,chemin des pins,43.608334,3.762575,,,1
1919,42281,Chemin des Pins,chemin des pins,43.608318,3.763255,,,1
1922,42183,Les Clauzes,les clauze,43.606438,3.743514,,,1
1923,42283,Les Clauzes,les clauze,43.606232,3.743335,,,1
1924,42184,Bellevue,bèllevue,43.607533,3.741499,,,1
1925,42284,Bellevue,bèllevue,43.607704,3.741256,,,1
1926,42185,Mas de Garenc,masse de garinque,43.608505,3.73796,,,1
1927,42285,Mas de Garenc,masse de garinque,43.608452,3.737959,,,1
1934,42188,La Rouvière Longue,"la rouvière, longue",43.600788,3.734629,,,1
1937,40205,Le Réservoir,le réservoir,43.614815,3.776322,,,1
1938,40204,Bel Horizon,bel horizon,43.612579,3.775981,,,1
1940,42190,Fontaine Romaine,fontène romène,43.606079,3.736293,,,1
1941,42290,Fontaine Romaine,fontène romène,43.606232,3.736321,,,1
1945,44103,Peyrou - Arc de Triomphe,"peyrou, arc de triomphe",43.611652,3.872338,,,1
1946,44205,Garcia Lorca,garcia lorca,43.590992,3.890805,,,1
1947,44105,Garcia Lorca,garcia lorca,43.591007,3.89078,,,1
1948,44102,Albert 1er - Jardin des Plantes,"Albert premié, jardin des plantes",43.614769,3.873746,,,1
1949,44202,Albert 1er - Jardin des Plantes,"Albert premié, jardin des plantes",43.614778,3.873709,,,1
1950,44203,Peyrou - Arc de Triomphe,"peyrou, arc de triomphe",43.611652,3.872288,,,1
1951,44104,Saint-Guilhem - Courreau,"SAINT gui y'ème, courr'eau",43.60799,3.873687,,,1
1952,44204,Saint-Guilhem - Courreau,"SAINT gui y'ème, courr'eau",43.607975,3.873649,,,1
1953,17231,Lavandin,lavandin,43.600124,3.853362,,,1
1954,17124,Sabines,SABINES,43.583717,3.860396,,,1
1955,18228,Lattes Centre,late - centre,43.570782,3.905116,,,1
1957,20243,La Lauze,la lauze,43.561798,3.846758,,,1
1958,21124,Paul Gauguin,"PAUL, GAUGUIN",43.65567,3.975563,,,1
1959,22236,Jacou,JACOU,43.654633,3.912943,,,1
1962,23238,Occitanie,Occitanie,43.634617,3.848337,,,1
1963,24127,Le Pradas,le pradasse,43.660664,3.79219,,,1
1964,24216,La Valsière,la valsière,43.650005,3.832303,,,1
1965,25134,Le Martinet,LE MARTINET,43.634212,3.803818,,,1
1966,25127,Mosson,mosson,43.616035,3.819572,,,1
